iter	Passed	Remaining
2524	1601341	4740605
2525	1601993	4740024
2526	1602751	4739756
2527	1603381	4739108
2528	1604041	4738551
2529	1604830	4738372
2530	1605393	4737528
2531	1606046	4736947
2532	1606735	4736475
2533	1607289	4735605
2534	1607888	4734867
2535	1608517	4734217
2536	1609173	4733646
2537	1609936	4733390
2538	1610529	4732636
2539	1611071	4731729
2540	1611764	4731268
2541	1612644	4731355
2542	1613196	4730479
2543	1613838	4729867
2544	1614635	4729708
2545	1615299	4729159
2546	1615822	4728200
2547	1616436	4727504
2548	1617066	4726859
2549	1617697	4726215
2550	1618262	4725377
2551	1618908	4724775
2552	1619565	4724208
2553	1620221	4723636
2554	1620882	4723079
2555	1621610	4722718
2556	1622185	4721911
2557	1622963	4721694
2558	1623469	4720685
2559	1624188	4720298
2560	1624732	4719400
2561	1625359	4718744
2562	1625939	4717952
2563	1626585	4717352
2564	1627254	4716818
2565	1627930	4716304
2566	1628621	4715833
2567	1629145	4714878
2568	1629774	4714229
2569	1630388	4713534
2570	1631043	4712961
2571	1631626	4712177
2572	1632213	4711408
2573	1632883	4710874
2574	1633407	4709923
2575	1634076	4709387
2576	1634706	4708739
2577	1635239	4707814
2578	1635920	4707313
2579	1636527	4706602
2580	1637244	4706205
2581	1637829	4705430
2582	1638466	4704802
2583	1639099	4704163
2584	1639725	4703506
2585	1640374	4702915
2586	1640898	4701963
2587	1641705	4701824
2588	1642371	4701281
2589	1642953	4700496
2590	1643531	4699700
2591	1644188	4699132
2592	1644791	4698406
2593	1645322	4697477
2594	1646027	4697046
2595	1646728	4696602
2596	1647338	4695896
2597	1647941	4695175
2598	1648657	4694773
2599	1649291	4694137
2600	1649927	4693507
2601	1650488	4692663
2602	1651077	4691901
2603	1651704	4691245
2604	1652400	4690787
2605	1653000	4690056
2606	1653562	4689216
2607	1654357	4689037
2608	1654979	4688367
2609	1655640	4687809
2610	1656346	4687376
2611	1656938	4686623
2612	1657425	4685572
2613	1658084	4685009
2614	1658917	4684934
2615	1659452	4684021
2616	1660098	4683418
2617	1660957	4683417
2618	1661804	4683382
2619	1662334	4682453
2620	1662972	4681828
2621	1663568	4681085
2622	1664178	4680384
2623	1664902	4680000
2624	1665559	4679427
2625	1666294	4679076
2626	1667038	4678749
2627	1667663	4678087
2628	1668255	4677334
2629	1668942	4676846
2630	1669554	4676147
2631	1670305	4675841
2632	1671068	4675564
2633	1671555	4674517
2634	1672108	4673654
2635	1672643	4672742
2636	1673292	4672148
2637	1673895	4671424
2638	1674572	4670908
2639	1675332	4670623
2640	1675883	4669757
2641	1676482	4669022
2642	1677127	4668418
2643	1677694	4667595
2644	1678247	4666733
2645	1678815	4665914
2646	1679368	4665053
2647	1680051	4664553
2648	1680685	4663919
2649	1681412	4663540
2650	1682080	4662999
2651	1682926	4662949
2652	1683623	4662488
2653	1684227	4661769
2654	1684860	4661130
2655	1685415	4660275
2656	1686139	4659886
2657	1686750	4659189
2658	1687478	4658810
2659	1688131	4658227
2660	1688799	4657685
2661	1689397	4656949
2662	1690008	4656248
2663	1690575	4655428
2664	1691133	4654582
2665	1691639	4653595
2666	1692222	4652818
2667	1692885	4652262
2668	1693543	4651691
2669	1694078	4650784
2670	1694785	4650350
2671	1695349	4649522
2672	1696052	4649075
2673	1696541	4648040
2674	1697012	4646958
2675	1697699	4646470
2676	1698316	4645787
2677	1698877	4644950
2678	1699444	4644134
2679	1700121	4643614
2680	1700751	4642969
2681	1701340	4642210
2682	1702076	4641853
2683	1702741	4641303
2684	1703498	4641003
2685	1704096	4640267
2686	1704733	4639641
2687	1705284	4638778
2688	1705977	4638304
2689	1706745	4638031
2690	1707536	4637822
2691	1708140	4637107
2692	1708719	4636320
2693	1709350	4635677
2694	1710040	4635192
2695	1710720	4634682
2696	1711298	4633893
2697	1711899	4633169
2698	1712699	4632982
2699	1713298	4632250
2700	1713979	4631743
2701	1714573	4630997
2702	1715304	4630624
2703	1715999	4630153
2704	1716616	4629469
2705	1717190	4628672
2706	1717731	4627785
2707	1718446	4627368
2708	1718973	4626442
2709	1719670	4625977
2710	1720173	4624989
2711	1720935	4624695
2712	1721449	4623737
2713	1722011	4622909
2714	1722704	4622431
2715	1723265	4621600
2716	1723956	4621117
2717	1724559	4620398
2718	1725054	4619389
2719	1725858	4619209
2720	1726670	4619049
2721	1727409	4618694
2722	1728105	4618222
2723	1728812	4617783
2724	1729486	4617252
2725	1729978	4616236
2726	1730608	4615590
2727	1731122	4614633
2728	1731690	4613823
2729	1732418	4613437
2730	1732950	4612528
2731	1733670	4612122
2732	1734390	4611713
2733	1734904	4610758
2734	1735403	4609764
2735	1735932	4608850
2736	1736538	4608139
2737	1737042	4607159
2738	1737755	4606732
2739	1738448	4606254
2740	1739158	4605818
2741	1739914	4605507
2742	1740592	4604988
2743	1741266	4604455
2744	1741863	4603724
2745	1742484	4603051
2746	1743310	4602922
2747	1743850	4602039
2748	1744447	4601305
2749	1745146	4600841
2750	1745859	4600412
2751	1746506	4599809
2752	1747072	4598996
2753	1747612	4598112
2754	1748258	4597507
2755	1748802	4596635
2756	1749389	4595875
2757	1750052	4595314
2758	1750717	4594761
2759	1751263	4593894
2760	1751913	4593301
2761	1752454	4592421
2762	1753156	4591964
2763	1753882	4591567
2764	1754603	4591160
2765	1755232	4590511
2766	1755887	4589928
2767	1756417	4589021
2768	1757070	4588434
2769	1757771	4587973
2770	1758454	4587465
2771	1759257	4587270
2772	1759988	4586886
2773	1760701	4586455
2774	1761367	4585903
2775	1762031	4585344
2776	1762702	4584804
2777	1763468	4584510
2778	1764187	4584094
2779	1764920	4583713
2780	1765416	4582718
2781	1766066	4582124
2782	1766819	4581794
2783	1767426	4581087
2784	1768049	4580422
2785	1768619	4579618
2786	1769439	4579465
2787	1770032	4578719
2788	1770804	4578441
2789	1771492	4577943
2790	1772186	4577460
2791	1772777	4576712
2792	1773370	4575969
2793	1774060	4575476
2794	1774555	4574479
2795	1775215	4573910
2796	1775972	4573590
2797	1776594	4572920
2798	1777417	4572769
2799	1778148	4572382
2800	1778835	4571879
2801	1779401	4571066
2802	1780046	4570459
2803	1780602	4569620
2804	1781317	4569191
2805	1781960	4568577
2806	1782668	4568127
2807	1783217	4567272
2808	1783974	4566948
2809	1784604	4566301
2810	1785211	4565594
2811	1786134	4565695
2812	1786927	4565463
2813	1787654	4565061
2814	1788423	4564767
2815	1789136	4564330
2816	1789864	4563933
2817	1790494	4563283
2818	1791196	4562816
2819	1791891	4562333
2820	1792613	4561917
2821	1793419	4561715
2822	1794136	4561287
2823	1794811	4560753
2824	1795538	4560349
2825	1796339	4560135
2826	1797002	4559568
2827	1797642	4558943
2828	1798284	4558323
2829	1799127	4558212
2830	1799754	4557555
2831	1800582	4557405
2832	1801139	4556571
2833	1801907	4556269
2834	1802474	4555460
2835	1803167	4554969
2836	1803801	4554328
2837	1804373	4553530
2838	1804998	4552869
2839	1805598	4552142
2840	1806110	4551195
2841	1806811	4550724
2842	1807412	4549999
2843	1808073	4549427
2844	1808620	4548569
2845	1809181	4547745
2846	1809727	4546884
2847	1810197	4545832
2848	1810729	4544938
2849	1811329	4544212
2850	1811861	4543318
2851	1812447	4542556
2852	1813126	4542031
2853	1813716	4541282
2854	1814430	4540841
2855	1814937	4539885
2856	1815688	4539538
2857	1816212	4538625
2858	1816863	4538027
2859	1817405	4537159
2860	1818074	4536606
2861	1818715	4535985
2862	1819352	4535355
2863	1819918	4534546
2864	1820653	4534157
2865	1821268	4533472
2866	1821881	4532779
2867	1822494	4532087
2868	1823039	4531227
2869	1823609	4530431
2870	1824283	4529891
2871	1825110	4529731
2872	1825834	4529314
2873	1826312	4528288
2874	1826975	4527721
2875	1827592	4527040
2876	1828248	4526454
2877	1828867	4525779
2878	1829495	4525126
2879	1830354	4525042
2880	1831050	4524557
2881	1831733	4524038
2882	1832445	4523592
2883	1833055	4522893
2884	1833631	4522109
2885	1834213	4521343
2886	1834785	4520550
2887	1835435	4519949
2888	1836179	4519583
2889	1836715	4518702
2890	1837316	4517981
2891	1838044	4517573
2892	1838841	4517333
2893	1839460	4516657
2894	1840112	4516061
2895	1840687	4515277
2896	1841237	4514431
2897	1841779	4513567
2898	1842460	4513043
2899	1843157	4512556
2900	1843703	4511702
2901	1844213	4510761
2902	1844914	4510285
2903	1845630	4509847
2904	1846290	4509270
2905	1846960	4508719
2906	1847570	4508021
2907	1848149	4507247
2908	1848695	4506393
2909	1849297	4505676
2910	1849931	4505037
2911	1850573	4504417
2912	1851360	4504151
2913	1852014	4503560
2914	1852776	4503231
2915	1853299	4502322
2916	1853907	4501620
2917	1854536	4500968
2918	1855019	4499962
2919	1855776	4499621
2920	1856371	4498888
2921	1857136	4498565
2922	1857770	4497926
2923	1858446	4497388
2924	1859102	4496802
2925	1859736	4496163
2926	1860356	4495490
2927	1861071	4495046
2928	1861797	4494628
2929	1862446	4494026
2930	1863220	4493724
2931	1863848	4493070
2932	1864471	4492404
2933	1865103	4491758
2934	1865682	4490987
2935	1866165	4489984
2936	1866741	4489205
2937	1867518	4488908
2938	1868164	4488298
2939	1868863	4487815
2940	1869393	4486925
2941	1869986	4486189
2942	1870710	4485763
2943	1871426	4485321
2944	1872155	4484909
2945	1872907	4484552
2946	1873507	4483830
2947	1874168	4483254
2948	1874779	4482560
2949	1875474	4482066
2950	1876230	4481717
2951	1876779	4480873
2952	1877457	4480339
2953	1878049	4479598
2954	1878610	4478786
2955	1879326	4478340
2956	1879967	4477717
2957	1880516	4476875
2958	1881149	4476231
2959	1881791	4475613
2960	1882374	4474851
2961	1883057	4474327
2962	1883691	4473688
2963	1884289	4472961
2964	1884998	4472500
2965	1885562	4471694
2966	1886163	4470977
2967	1886850	4470462
2968	1887352	4469509
2969	1888054	4469030
2970	1888694	4468404
2971	1889274	4467638
2972	1889856	4466876
2973	1890461	4466167
2974	1891092	4465520
2975	1891747	4464931
2976	1892346	4464208
2977	1892913	4463411
2978	1893617	4462937
2979	1894217	4462217
2980	1894883	4461652
2981	1895405	4460750
2982	1896054	4460145
2983	1896512	4459091
2984	1897203	4458586
2985	1897752	4457748
2986	1898444	4457244
2987	1898907	4456205
2988	1899593	4455688
2989	1900196	4454975
2990	1900730	4454103
2991	1901261	4453222
2992	1901857	4452493
2993	1902481	4451831
2994	1903151	4451277
2995	1903882	4450865
2996	1904519	4450233
2997	1905150	4449587
2998	1906094	4449673
2999	1906769	4449127
3000	1907316	4448285
3001	1908029	4447832
3002	1908704	4447288
3003	1909307	4446575
3004	1909852	4445730
3005	1910472	4445057
3006	1911046	4444279
3007	1911718	4443728
3008	1912419	4443244
3009	1913145	4442818
3010	1913838	4442317
3011	1914496	4441734
3012	1915085	4440990
3013	1915838	4440625
3014	1916484	4440014
3015	1917126	4439394
3016	1917776	4438791
3017	1918530	4438428
3018	1919259	4438008
3019	1919792	4437136
3020	1920467	4436590
3021	1921204	4436190
3022	1921930	4435761
3023	1922586	4435173
3024	1923254	4434610
3025	1923997	4434222
3026	1924575	4433454
3027	1925056	4432461
3028	1925584	4431578
3029	1926185	4430863
3030	1926846	4430285
3031	1927453	4429584
3032	1928155	4429098
3033	1928737	4428340
3034	1929462	4427909
3035	1930038	4427137
3036	1930680	4426515
3037	1931264	4425761
3038	1931926	4425186
3039	1932588	4424610
3040	1933188	4423892
3041	1933730	4423043
3042	1934471	4422647
3043	1935303	4422459
3044	1935833	4421582
3045	1936559	4421152
3046	1937190	4420506
3047	1937741	4419678
3048	1938264	4418785
3049	1939180	4418789
3050	1939861	4418256
3051	1940474	4417568
3052	1941255	4417262
3053	1942006	4416889
3054	1942624	4416212
3055	1943244	4415539
3056	1943977	4415124
3057	1944599	4414457
3058	1945300	4413968
3059	1945884	4413215
3060	1946566	4412683
3061	1947150	4411930
3062	1947809	4411346
3063	1948467	4410761
3064	1949137	4410201
3065	1949647	4409280
3066	1950233	4408531
3067	1950814	4407771
3068	1951436	4407105
3069	1951986	4406275
3070	1952545	4405465
3071	1953263	4405015
3072	1953788	4404129
3073	1954357	4403345
3074	1954947	4402604
3075	1955556	4401908
3076	1956261	4401430
3077	1956888	4400773
3078	1957574	4400250
3079	1958248	4399700
3080	1959028	4399389
3081	1959652	4398726
3082	1960236	4397975
3083	1960810	4397200
3084	1961404	4396469
3085	1962082	4395929
3086	1962743	4395351
3087	1963430	4394828
3088	1963994	4394032
3089	1964643	4393425
3090	1965367	4392987
3091	1966062	4392484
3092	1966703	4391860
3093	1967339	4391223
3094	1967908	4390438
3095	1968519	4389748
3096	1968998	4388762
3097	1969634	4388125
3098	1970391	4387760
3099	1970901	4386845
3100	1971529	4386191
3101	1972224	4385689
3102	1972800	4384920
3103	1973410	4384226
3104	1974101	4383713
3105	1974818	4383256
3106	1975633	4383018
3107	1976221	4382277
3108	1976881	4381696
3109	1977646	4381344
3110	1978169	4380459
3111	1978790	4379791
3112	1979429	4379162
3113	1980053	4378500
3114	1980769	4378040
3115	1981394	4377381
3116	1982050	4376790
3117	1982673	4376124
3118	1983329	4375534
3119	1983999	4374974
3120	1984732	4374551
3121	1985415	4374018
3122	1986140	4373579
3123	1986863	4373134
3124	1987515	4372533
3125	1988095	4371774
3126	1988826	4371347
3127	1989469	4370727
3128	1990165	4370221
3129	1990735	4369442
3130	1991373	4368810
3131	1992080	4368330
3132	1992742	4367750
3133	1993346	4367044
3134	1993998	4366442
3135	1994666	4365877
3136	1995230	4365083
3137	1995818	4364343
3138	1996458	4363714
3139	1997199	4363309
3140	1997983	4362995
3141	1998738	4362618
3142	1999359	4361950
3143	2000014	4361354
3144	2000743	4360920
3145	2001444	4360425
3146	2002224	4360102
3147	2002875	4359499
3148	2003581	4359015
3149	2004274	4358501
3150	2004882	4357804
3151	2005429	4356973
3152	2005991	4356175
3153	2006546	4355363
3154	2007100	4354550
3155	2007859	4354179
3156	2008420	4353381
3157	2009085	4352807
3158	2009599	4351905
3159	2010304	4351418
3160	2011073	4351068
3161	2011555	4350099
3162	2012243	4349576
3163	2012854	4348886
3164	2013405	4348065
3165	2014079	4347510
3166	2014895	4347263
3167	2015455	4346462
3168	2016186	4346029
3169	2016870	4345497
3170	2017453	4344746
3171	2018229	4344409
3172	2018910	4343870
3173	2019551	4343244
3174	2020142	4342511
3175	2020660	4341619
3176	2021200	4340777
3177	2021853	4340177
3178	2022554	4339681
3179	2023109	4338869
3180	2023824	4338402
3181	2024304	4337431
3182	2025035	4336999
3183	2025632	4336278
3184	2026111	4335305
3185	2026653	4334467
3186	2027238	4333723
3187	2027956	4333261
3188	2028546	4332527
3189	2029107	4331731
3190	2029708	4331020
3191	2030344	4330384
3192	2031102	4330007
3193	2031747	4329390
3194	2032380	4328748
3195	2032984	4328043
3196	2033717	4327612
3197	2034213	4326680
3198	2034889	4326127
3199	2035414	4325255
3200	2036265	4325075
3201	2036982	4324611
3202	2037576	4323886
3203	2038224	4323274
3204	2038784	4322476
3205	2039363	4321720
3206	2040150	4321404
3207	2040789	4320773
3208	2041347	4319972
3209	2042052	4319481
3210	2042719	4318910
3211	2043375	4318315
3212	2044018	4317695
3213	2044579	4316900
3214	2045124	4316071
3215	2045945	4315826
3216	2046755	4315555
3217	2047343	4314818
3218	2048023	4314274
3219	2048784	4313899
3220	2049400	4313220
3221	2050183	4312893
3222	2050838	4312297
3223	2051567	4311855
3224	2052399	4311630
3225	2053056	4311037
3226	2053602	4310211
3227	2054310	4309724
3228	2054970	4309137
3229	2055625	4308540
3230	2056386	4308163
3231	2057086	4307660
3232	2057803	4307194
3233	2058542	4306770
3234	2059123	4306018
3235	2059802	4305470
3236	2060445	4304848
3237	2061095	4304239
3238	2061759	4303660
3239	2062476	4303192
3240	2063094	4302517
3241	2063757	4301935
3242	2064447	4301409
3243	2065108	4300823
3244	2065864	4300435
3245	2066434	4299660
3246	2067244	4299385
3247	2067887	4298761
3248	2068460	4297992
3249	2069160	4297486
3250	2069631	4296507
3251	2070235	4295801
3252	2070844	4295108
3253	2071506	4294524
3254	2072095	4293788
3255	2072751	4293192
3256	2073473	4292734
3257	2074111	4292099
3258	2074662	4291284
3259	2075419	4290897
3260	2076307	4290780
3261	2076986	4290232
3262	2077655	4289660
3263	2078385	4289218
3264	2079123	4288789
3265	2079811	4288257
3266	2080400	4287522
3267	2080996	4286802
3268	2081547	4285988
3269	2082135	4285250
3270	2082747	4284563
3271	2083439	4284041
3272	2084038	4283326
3273	2084738	4282818
3274	2085463	4282363
3275	2086066	4281658
3276	2086809	4281239
3277	2087411	4280531
3278	2088173	4280150
3279	2088751	4279392
3280	2089462	4278908
3281	2090120	4278314
3282	2090768	4277700
3283	2091402	4277059
3284	2091950	4276240
3285	2092543	4275514
3286	2093104	4274722
3287	2093722	4274047
3288	2094309	4273308
3289	2094959	4272699
3290	2095489	4271843
3291	2096079	4271111
3292	2096728	4270499
3293	2097308	4269747
3294	2098084	4269394
3295	2098810	4268940
3296	2099454	4268316
3297	2100109	4267718
3298	2100869	4267331
3299	2101472	4266625
3300	2102033	4265834
3301	2102521	4264896
3302	2103343	4264636
3303	2103949	4263935
3304	2104542	4263210
3305	2105119	4262452
3306	2105595	4261490
3307	2106109	4260606
3308	2106643	4259761
3309	2107291	4259147
3310	2108018	4258693
3311	2108740	4258229
3312	2109286	4257409
3313	2109903	4256733
3314	2110507	4256030
3315	2111156	4255419
3316	2111837	4254872
3317	2112388	4254061
3318	2113256	4253891
3319	2113860	4253189
3320	2114499	4252557
3321	2115161	4251971
3322	2115767	4251273
3323	2116281	4250390
3324	2116866	4249648
3325	2117591	4249190
3326	2118254	4248605
3327	2118965	4248118
3328	2119589	4247455
3329	2120184	4246735
3330	2120742	4245941
3331	2121332	4245210
3332	2121915	4244468
3333	2122542	4243812
3334	2123216	4243249
3335	2123825	4242558
3336	2124417	4241832
3337	2125023	4241134
3338	2125568	4240315
3339	2126255	4239779
3340	2126918	4239194
3341	2127644	4238735
3342	2128341	4238219
3343	2128861	4237351
3344	2129410	4236540
3345	2130085	4235980
3346	2130629	4235159
3347	2131296	4234583
3348	2131814	4233711
3349	2132445	4233062
3350	2133085	4232434
3351	2133639	4231634
3352	2134279	4231004
3353	2134897	4230330
3354	2135528	4229683
3355	2136135	4228987
3356	2137000	4228803
3357	2137618	4228130
3358	2138339	4227660
3359	2139043	4227157
3360	2139671	4226502
3361	2140401	4226052
3362	2140983	4225306
3363	2141592	4224616
3364	2142197	4223916
3365	2142863	4223338
3366	2143437	4222577
3367	2143976	4221749
3368	2144620	4221126
3369	2145470	4220911
3370	2146105	4220271
3371	2146611	4219377
3372	2147336	4218914
3373	2147857	4218051
3374	2148435	4217299
3375	2148928	4216381
3376	2149513	4215643
3377	2150192	4215090
3378	2150866	4214526
3379	2151450	4213788
3380	2151998	4212978
3381	2152739	4212546
3382	2153329	4211817
3383	2153933	4211117
3384	2154601	4210543
3385	2155347	4210120
3386	2156028	4209570
3387	2156733	4209068
3388	2157308	4208311
3389	2157921	4207629
3390	2158558	4206993
3391	2159208	4206382
3392	2159828	4205713
3393	2160511	4205167
3394	2161103	4204444
3395	2161603	4203541
3396	2162223	4202874
3397	2162885	4202287
3398	2163583	4201769
3399	2164148	4200993
3400	2164847	4200478
3401	2165353	4199588
3402	2165918	4198813
3403	2166728	4198513
3404	2167317	4197784
3405	2167994	4197227
3406	2168598	4196527
3407	2169307	4196032
3408	2169910	4195330
3409	2170562	4194722
3410	2171214	4194117
3411	2171794	4193370
3412	2172552	4192969
3413	2173132	4192223
3414	2173813	4191671
3415	2174450	4191036
3416	2175028	4190287
3417	2175679	4189679
3418	2176326	4189062
3419	2176976	4188451
3420	2177573	4187738
3421	2178276	4187230
3422	2178979	4186720
3423	2179563	4185984
3424	2180117	4185189
3425	2180822	4184683
3426	2181390	4183915
3427	2182063	4183348
3428	2182675	4182665
3429	2183354	4182109
3430	2183934	4181365
3431	2184692	4180961
3432	2185477	4180608
3433	2186065	4179879
3434	2186814	4179457
3435	2187491	4178897
3436	2188182	4178366
3437	2188863	4177813
3438	2189550	4177273
3439	2190056	4176386
3440	2190613	4175597
3441	2191307	4175070
3442	2191915	4174379
3443	2192568	4173774
3444	2193113	4172963
3445	2193853	4172523
3446	2194535	4171972
3447	2195303	4171586
3448	2195884	4170843
3449	2196515	4170195
3450	2197218	4169684
3451	2197862	4169063
3452	2198631	4168677
3453	2199358	4168210
3454	2199961	4167509
3455	2200624	4166923
3456	2201221	4166211
3457	2201758	4165385
3458	2202390	4164739
3459	2203073	4164191
3460	2203697	4163529
3461	2204301	4162831
3462	2204857	4162043
3463	2205598	4161601
3464	2206415	4161306
3465	2207293	4161123
3466	2207993	4160606
3467	2208736	4160169
3468	2209444	4159666
3469	2210111	4159085
3470	2210664	4158290
3471	2211407	4157854
3472	2211953	4157046
3473	2212488	4156218
3474	2213040	4155420
3475	2213570	4154583
3476	2214307	4154135
3477	2214989	4153582
3478	2215618	4152931
3479	2216171	4152137
3480	2216904	4151680
3481	2217589	4151134
3482	2218287	4150612
3483	2218985	4150088
3484	2219769	4149727
3485	2220257	4148812
3486	2220966	4148309
3487	2221612	4147688
3488	2222289	4147128
3489	2222884	4146411
3490	2223542	4145813
3491	2224183	4145184
3492	2224875	4144650
3493	2225616	4144206
3494	2226188	4143449
3495	2226871	4142897
3496	2227450	4142153
3497	2228215	4141754
3498	2228951	4141301
3499	2229481	4140465
3500	2230045	4139692
3501	2230667	4139027
3502	2231359	4138494
3503	2232027	4137913
3504	2232670	4137288
3505	2233316	4136667
3506	2233955	4136033
3507	2234657	4135517
3508	2235259	4134816
3509	2235806	4134012
3510	2236505	4133489
3511	2237236	4133027
3512	2238098	4132805
3513	2238781	4132252
3514	2239510	4131784
3515	2240077	4131018
3516	2240720	4130392
3517	2241350	4129742
3518	2242017	4129159
3519	2242749	4128697
3520	2243340	4127976
3521	2244035	4127445
3522	2244561	4126604
3523	2245301	4126155
3524	2245960	4125559
3525	2246610	4124945
3526	2247387	4124564
3527	2247955	4123799
3528	2248589	4123156
3529	2249231	4122529
3530	2249891	4121933
3531	2250551	4121337
3532	2251104	4120547
3533	2251741	4119909
3534	2252340	4119202
3535	2252947	4118510
3536	2253599	4117899
3537	2254163	4117129
3538	2254908	4116690
3539	2255650	4116242
3540	2256327	4115678
3541	2256861	4114854
3542	2257421	4114075
3543	2258065	4113451
3544	2258900	4113174
3545	2259581	4112617
3546	2260207	4111959
3547	2260927	4111472
3548	2261581	4110864
3549	2262228	4110246
3550	2262857	4109594
3551	2263685	4109303
3552	2264302	4108629
3553	2264873	4107871
3554	2265468	4107157
3555	2266081	4106475
3556	2266647	4105709
3557	2267244	4104998
3558	2267925	4104442
3559	2268549	4103781
3560	2269232	4103226
3561	2269894	4102633
3562	2270460	4101867
3563	2271024	4101097
3564	2271660	4100458
3565	2272208	4099660
3566	2272806	4098952
3567	2273500	4098417
3568	2274227	4097942
3569	2274976	4097506
3570	2275567	4096787
3571	2276254	4096238
3572	2276836	4095502
3573	2277509	4094929
3574	2278239	4094458
3575	2278932	4093920
3576	2279442	4093055
3577	2280034	4092337
3578	2280633	4091631
3579	2281194	4090857
3580	2281927	4090392
3581	2282613	4089842
3582	2283298	4089290
3583	2283859	4088516
3584	2284474	4087840
3585	2285271	4087488
3586	2285965	4086952
3587	2286693	4086476
3588	2287571	4086269
3589	2288362	4085906
3590	2288913	4085114
3591	2289567	4084507
3592	2290201	4083863
3593	2290911	4083354
3594	2291640	4082881
3595	2292245	4082186
3596	2292963	4081692
3597	2293690	4081213
3598	2294357	4080627
3599	2295059	4080106
3600	2295639	4079365
3601	2296254	4078689
3602	2296812	4077909
3603	2297524	4077405
3604	2298257	4076937
3605	2298898	4076306
3606	2299541	4075677
3607	2300188	4075057
3608	2300887	4074527
3609	2301586	4074000
3610	2302112	4073164
3611	2302686	4072415
3612	2303228	4071608
3613	2303867	4070973
3614	2304504	4070334
3615	2305080	4069589
3616	2305727	4068968
3617	2306412	4068414
3618	2307108	4067879
3619	2307751	4067253
3620	2308296	4066452
3621	2309017	4065961
3622	2309699	4065402
3623	2310338	4064767
3624	2311050	4064261
3625	2311732	4063701
3626	2312330	4062995
3627	2312863	4062174
3628	2313543	4061611
3629	2314234	4061067
3630	2314798	4060300
3631	2315431	4059655
3632	2316125	4059116
3633	2316813	4058567
3634	2317511	4058035
3635	2318123	4057354
3636	2318769	4056730
3637	2319469	4056202
3638	2320086	4055528
3639	2320645	4054753
3640	2321332	4054203
3641	2321936	4053507
3642	2322535	4052802
3643	2323187	4052188
3644	2324022	4051896
3645	2324560	4051084
3646	2325130	4050330
3647	2325864	4049860
3648	2326547	4049302
3649	2327271	4048815
3650	2327992	4048322
3651	2328654	4047727
3652	2329410	4047294
3653	2330134	4046807
3654	2330824	4046260
3655	2331431	4045569
3656	2332134	4045044
3657	2332668	4044227
3658	2333421	4043789
3659	2334146	4043303
3660	2334751	4042608
3661	2335300	4041816
3662	2335923	4041153
3663	2336552	4040501
3664	2337248	4039963
3665	2337917	4039381
3666	2338561	4038753
3667	2339121	4037982
3668	2339689	4037224
3669	2340277	4036500
3670	2340955	4035933
3671	2341616	4035335
3672	2342294	4034766
3673	2343041	4034316
3674	2343599	4033541
3675	2344339	4033080
3676	2345004	4032489
3677	2345723	4031992
3678	2346428	4031468
3679	2347055	4030813
3680	2347718	4030218
3681	2348384	4029628
3682	2349035	4029014
3683	2349721	4028458
3684	2350396	4027884
3685	2350952	4027106
3686	2351760	4026759
3687	2352320	4025989
3688	2352926	4025295
3689	2353547	4024629
3690	2354243	4024092
3691	2354814	4023339
3692	2355467	4022728
3693	2356072	4022033
3694	2356817	4021578
3695	2357372	4020800
3696	2358117	4020345
3697	2358675	4019571
3698	2359275	4018868
3699	2360005	4018387
3700	2360659	4017777
3701	2361364	4017254
3702	2361950	4016527
3703	2362543	4015813
3704	2363189	4015189
3705	2363890	4014659
3706	2364618	4014173
3707	2365318	4013641
3708	2366021	4013114
3709	2366689	4012527
3710	2367360	4011945
3711	2368049	4011394
3712	2368796	4010941
3713	2369330	4010126
3714	2369906	4009384
3715	2370633	4008897
3716	2371226	4008182
3717	2371948	4007686
3718	2372582	4007042
3719	2373250	4006455
3720	2373984	4005979
3721	2374630	4005354
3722	2375244	4004676
3723	2375907	4004080
3724	2376569	4003482
3725	2377294	4002991
3726	2377897	4002293
3727	2378566	4001709
3728	2379074	4000851
3729	2379803	4000367
3730	2380559	3999926
3731	2381243	3999366
3732	2381943	3998831
3733	2382593	3998213
3734	2383093	3997344
3735	2383681	3996622
3736	2384303	3995956
3737	2384958	3995348
3738	2385713	3994906
3739	2386326	3994225
3740	2387062	3993751
3741	2387595	3992938
3742	2388301	3992413
3743	2388877	3991670
3744	2389464	3990948
3745	2390164	3990413
3746	2390887	3989917
3747	2391639	3989469
3748	2392328	3988916
3749	2393078	3988464
3750	2393772	3987919
3751	2394394	3987254
3752	2395098	3986724
3753	2395673	3985981
3754	2396376	3985452
3755	2396977	3984751
3756	2397722	3984291
3757	2398307	3983565
3758	2398922	3982887
3759	2399628	3982362
3760	2400266	3981723
3761	2400887	3981057
3762	2401592	3980528
3763	2402210	3979858
3764	2402862	3979242
3765	2403395	3978430
3766	2403962	3977674
3767	2404627	3977080
3768	2405147	3976246
3769	2405688	3975448
3770	2406198	3974598
3771	2406911	3974083
3772	2407662	3973631
3773	2408341	3973061
3774	2408962	3972395
3775	2409560	3971691
3776	2410071	3970843
3777	2410790	3970338
3778	2411324	3969529
3779	2411982	3968923
3780	2412641	3968320
3781	2413232	3967604
3782	2413961	3967115
3783	2414640	3966544
3784	2415254	3965866
3785	2415785	3965053
3786	2416447	3964454
3787	2417058	3963771
3788	2417734	3963196
3789	2418365	3962545
3790	2419157	3962160
3791	2419867	3961638
3792	2420508	3961005
3793	2421220	3960489
3794	2421948	3959997
